agent_class,regime,e,i,s,v,risk,stored_coherence
Lumen,CONVERGENCE,0.7450590823258463,0.7977979993458069,0.15726040022888382,-0.041404067497366914,0.0,0.4802058791205946
Lumen,EXPLORATION,0.7487733152722689,0.8005523867595469,0.15992094747655997,-0.044670062151899635,0.15,0.4815980458139666
Lumen,CONVERGENCE,0.7459387703872311,0.7813300592191268,0.1656102063691738,-0.04294255428998731,0.0,0.4826668416424262
Lumen,CONVERGENCE,0.7466877956363169,0.8336085363510085,0.16622123137891073,-0.0716826133130457,0.1497,0.47960362698317777
Lumen,CONVERGENCE,0.35703715938102376,0.7993845788898292,0.16053983577464095,-0.15163278711594214,0.3332580671125701,0.45193513521100936
Lumen,CONVERGENCE,0.7473839694136999,0.7523472460502137,0.23265111790301005,-0.0433927537703943,0.0,0.4810650946480186
Lumen,CONVERGENCE,0.7428441418418563,0.7743970861465435,0.2567125601180051,-0.0443839549395786,0.0,0.4815200475634169
Lumen,CONVERGENCE,0.7381824140352694,0.8072789409280243,0.25296034339423135,-0.09718480284156125,0.0,0.4798686635589519
Lumen,CONVERGENCE,0.7504343974755698,0.8010808480654957,0.13037125913037234,-0.05592249609483791,0.1499,0.4793499039053269
Lumen,CONVERGENCE,0.7668109746873327,0.79791072533819,0.13502152104550055,-0.054455550288978624,0.2,0.47892243161988557
Lumen,CONVERGENCE,0.7407301042590956,0.8166504140533393,0.225360288344645,-0.11957775445714292,0.0,0.4798647162634882
Lumen,CONVERGENCE,0.7456900013441736,0.8398702683481096,0.17344785775191549,-0.07619921818532154,0.0,0.47996656868281345
Lumen,CONVERGENCE,0.3884138754848073,0.8376562610560747,0.1995798841330667,-0.12610172683257675,0.0,0.4464250605289902
Lumen,CONVERGENCE,0.7470278919921601,0.7947800082242266,0.2159494132342036,-0.045503340119562224,0.15,0.4813615710500642
Lumen,CONVERGENCE,0.7114687118698292,0.7981739997588511,0.31296857060042654,-0.08256461041348584,0.0,0.478012426049054
Lumen,CONVERGENCE,0.7456058283009063,0.8615302227784455,0.17038795858877293,-0.12164310057160942,0.4098002450076827,0.4696484388888708
Lumen,CONVERGENCE,0.732398916156312,0.7987379946331703,0.303320445281146,-0.07802355344040168,0.0,0.4797916610323675
Lumen,EXPLORATION,0.7488957502778578,0.8105450449252974,0.1584003730907337,-0.05033307134240408,0.0,0.4825310176926551
Lumen,CONVERGENCE,0.7919284944689042,0.7989800308561774,0.13689298141402045,-0.039981652454486344,0.0,0.49417967828622855
Lumen,CONVERGENCE,0.7916383362250667,0.7918201767484302,0.23396680825267863,0.053509720293863826,0.0,0.4950229991522554
Lumen,CONVERGENCE,0.7326494246190167,0.7985605927715086,0.252946216197259,-0.07441896566599093,0.0,0.47915131551387663
Lumen,CONVERGENCE,0.7462225346571714,0.830617465551848,0.23147185692771316,-0.07860027,0.0,0.48006871531870277
Lumen,CONVERGENCE,0.7406692210695376,0.8621065206487497,0.24638490046783273,-0.12561292149538944,0.28442138390676575,0.4529369815671339
Lumen,CONVERGENCE,0.746623034315504,0.866269458296391,0.17277855208041912,-0.09107738591413003,0.0,0.4797865636940753
Lumen,CONVERGENCE,0.7403710156746296,0.7770568621580164,0.24271284721109526,-0.050262290118252284,0.35,0.4796806293877471
Lumen,CONVERGENCE,0.7678276322894542,0.7191287495120338,0.2692890616356582,0.07239252043852093,0.0,0.49546946897591265
Lumen,CONVERGENCE,0.6978522483007423,0.8646432439841741,0.19654624933758882,-0.12588665796999093,0.0,0.4711063144476852
Lumen,CONVERGENCE,0.7443549111624617,0.7875744126076494,0.1546185659805324,-0.04434889703642343,0.1385980092002761,0.48065735119214525
Lumen,CONVERGENCE,0.7443135291587654,0.8255231229369823,0.16027802454831197,-0.07854234024531459,0.1499,0.4793914880631946
Lumen,CONVERGENCE,0.7027650985789902,0.7949737110397908,0.18197096638091925,-0.11879832565298522,0.0,0.47784684626536195
Lumen,CONVERGENCE,0.7471760092901935,0.8127674766873194,0.18373048017424276,-0.07439826104479802,0.0,0.48159818157994266
Lumen,CONVERGENCE,0.7459988392538384,0.8163299125791277,0.16277563016556498,-0.059026141383180665,0.0,0.4805819283293642
Lumen,CONVERGENCE,0.7450512276185932,0.8395367974350945,0.16004169697484977,-0.12426668078944139,0.0,0.4705916924856205
Lumen,CONVERGENCE,0.7857390792005702,0.8256433103662345,0.17573666556250495,-0.04557898122040772,0.0,0.48296939538745415
Lumen,CONVERGENCE,0.7120719595172355,0.8414959144305465,0.3578563787491588,-0.12606157198147006,0.0,0.4796891129096802
Lumen,CONVERGENCE,0.7469897144742244,0.8234189002802504,0.1603151253307198,-0.0751821428893105,0.0,0.48161695665225474
Lumen,CONVERGENCE,0.7380996402297058,0.7983361084477028,0.25862720719179794,-0.06121411648408376,0.24854273741474547,0.4801722462876412
Lumen,CONVERGENCE,0.7737178174074871,0.7878930606569712,0.1572650312643094,-0.04420733081091655,0.0,0.48273731338653814
Lumen,CONVERGENCE,0.7474441611082404,0.8008491004117447,0.2513063064414895,-0.07284885335155751,0.0,0.48305591327397174
Lumen,CONVERGENCE,0.7683875632326085,0.8201502624351906,0.1349383228835291,-0.044957762661153776,0.0,0.4896122530010139
Lumen,CONVERGENCE,0.7421528068544848,0.8193161681775235,0.2432478936349645,-0.12280739510243331,0.0,0.4796816221707917
Lumen,CONVERGENCE,0.4093226459838908,0.8624465360919955,0.16136685438290616,-0.12611580930913865,0.0,0.4709187943842476
Lumen,CONVERGENCE,0.7464025941383557,0.7349623064072843,0.15843785835271293,-0.03578951002730065,0.4135747422694457,0.4810621006284842
Lumen,CONVERGENCE,0.7505749188763927,0.8745530605047933,0.15607454902959172,-0.1252838505075451,0.0,0.47927186
Lumen,CONVERGENCE,0.7415260889678789,0.7995095162289665,0.16197989260402995,-0.07920974579233857,0.0,0.48088123476823585
Lumen,CONVERGENCE,0.38210115494991864,0.8611458292121376,0.18579402679345705,-0.12439826929515181,0.39976003263521437,0.4430560574533075
Lumen,CONVERGENCE,0.7863630297045692,0.7976293141269153,0.16570892032817197,-0.04158680731308232,0.0,0.4816757205206204
Lumen,CONVERGENCE,0.746566558193796,0.8154592320404273,0.1758602412687757,-0.07620555500156481,0.0,0.48084312412038316
Lumen,EXPLORATION,0.7458471781063661,0.8218134384099839,0.213277900851585,-0.09084497669710379,0.15,0.47781404183484844
Lumen,EXPLORATION,0.7762923496011566,0.8218490252951455,0.16866850334141884,-0.041327130445028296,0.27562546735950216,0.48138750619986104
Lumen,CONVERGENCE,0.7490321940048236,0.7459866059846829,0.15290917862235112,-0.0446624684702431,0.0,0.48299338530684327
Lumen,CONVERGENCE,0.7484630836863688,0.8698340772653637,0.15684334297307154,-0.12523208374389755,0.0,0.47949840261137616
Lumen,CONVERGENCE,0.7909789179668137,0.7957788633647563,0.15026433296213387,0.055772933993750995,0.15,0.4894478611418277
Lumen,nominal,0.7753185377610871,0.8219931919294534,0.15545470189995975,-0.058150816271550956,0.15,0.47996673081670965
Lumen,DIVERGENCE,0.7461931484149587,0.7999044988989988,0.15459502829253616,-0.07603299112297207,0.0,0.4816973347574065
Lumen,CONVERGENCE,0.7378980950103439,0.8148633041038286,0.1682088946110167,-0.0880646605518295,0.0,0.478243653154784
Lumen,CONVERGENCE,0.7850435286971511,0.7884636418462041,0.1526107515501911,-0.042111556590310795,0.0,0.4822941477869243
Lumen,CONVERGENCE,0.7531377531806865,0.7856813250509797,0.2609835412631288,-0.044445451750187194,0.1025,0.4801366868311854
Lumen,CONVERGENCE,0.7550122055686574,0.8013507095341399,0.06143915139319468,-0.06935544967753973,0.30116459204557494,0.47094133882156325
Lumen,CONVERGENCE,0.7550075170090487,0.750691391328787,0.1346845351777873,0.053345331686535366,0.2607066204909698,0.48030792884650125
Lumen,CONVERGENCE,0.7483216594565385,0.7948653048458127,0.1717055928945103,-0.045014319526832096,0.0,0.480086882706347
Lumen,EXPLORATION,0.7427864315566677,0.8677072201744872,0.30879754213803257,-0.12414125701798084,0.0,0.47790800221970026
Lumen,CONVERGENCE,0.7389775945111298,0.82655059839294,0.16803524547996201,-0.09821217788812275,0.0,0.47938235488064634
Lumen,CONVERGENCE,0.743186985148711,0.8357142751238796,0.24587761929177995,-0.08988468901087901,0.0,0.47985599496098774
Lumen,CONVERGENCE,0.742471529382971,0.8603913785626951,0.29887823110446343,-0.09927500606126448,0.0,0.4793557610704893
Lumen,CONVERGENCE,0.7892543732023712,0.8003886334600708,0.16017263,-0.05029004325209711,0.15,0.4815364340935377
Lumen,CONVERGENCE,0.7862410624992227,0.7982382989494113,0.12913637754355853,-0.04304810772651785,0.0,0.48301041499443803
Lumen,DIVERGENCE,0.7412910943199337,0.8681599512235721,0.2213782453749242,-0.12024967864492697,0.0,0.47966476728097107
Lumen,CONVERGENCE,0.7483368294934538,0.8667290566157108,0.22177721165694764,-0.12305287140363655,0.0,0.4805790235391094
Lumen,CONVERGENCE,0.7442890468977537,0.8716261077450229,0.17713443804891857,-0.12541509860487815,0.0,0.4798231651587571
Lumen,CONVERGENCE,0.7473500423054431,0.8007748574636254,0.177225879072436,-0.07485497171113689,0.0,0.48163798511051276
Lumen,CONVERGENCE,0.7455322835621212,0.7963994511176007,0.2772232437808496,-0.05419281113763142,0.2740157411729136,0.47986970596227085
Lumen,CONVERGENCE,0.7473053281298391,0.8071261775554307,0.16404984338320522,-0.04496052247293139,0.0,0.4823586352260396
Lumen,CONVERGENCE,0.7474960578780626,0.8648329514447158,0.1544607184374888,-0.07190213000275499,0.0,0.4797912698707655
Lumen,CONVERGENCE,0.7457846567748369,0.8202051645217041,0.15059355841552285,-0.07517476091814738,0.1,0.48030445709102193
Lumen,CONVERGENCE,0.7415459051901044,0.8181170192344298,0.2500080230755568,-0.06363571272006763,0.0,0.48163737818166513
Lumen,CONVERGENCE,0.746916223004724,0.7967714010022989,0.1692305915025009,-0.04475023610203985,0.0,0.48308127601379197
Lumen,CONVERGENCE,0.7438080364249655,0.8106858505862321,0.15610256755440996,-0.07551074758025093,0.0,0.48051544228642523
Lumen,CONVERGENCE,0.7456235085411735,0.8237349668695743,0.19384128023345185,-0.07901694165968881,0.0,0.47927215626413344
Lumen,CONVERGENCE,0.7448787809584209,0.8255644969769589,0.1737287465276052,-0.12168885983028009,0.0,0.47007255189595526
Lumen,CONVERGENCE,0.7389051193845516,0.7743780261163287,0.17063605404479265,-0.03777748651822953,0.0,0.4816681088202747
Lumen,CONVERGENCE,0.7879800284411759,0.8718804868318213,0.140720294717933,-0.1229258290797672,0.145,0.4777529543173346
Lumen,CONVERGENCE,0.728644908331166,0.7857819814243928,0.16779349226110196,-0.05971707950041668,0.0,0.48003035287639273
Lumen,DIVERGENCE,0.7413942527037225,0.7904555554698471,0.1700486316763874,-0.05426520783229499,0.0,0.4798814457824349
Lumen,CONVERGENCE,0.7414194904148107,0.8389255579823387,0.16140318353223876,-0.09891363039158017,0.4093881182785131,0.4687229175614371
Lumen,CONVERGENCE,0.744165098563187,0.7965251852603159,0.16300158924113184,-0.04332908258696659,0.1498,0.47793159462183854
Lumen,CONVERGENCE,0.7393904737285368,0.8002662949299717,0.24409542668942308,-0.05424363298469448,0.0,0.4804084547546721
Lumen,CONVERGENCE,0.746337494856394,0.8247461156921067,0.16094791639968425,-0.05636333786576647,0.0,0.48306316969846747
Lumen,CONVERGENCE,0.772989256741812,0.7858179582279295,0.15674291755504283,0.05298281863967119,0.0,0.483069674562355
Lumen,CONVERGENCE,0.7332057646326321,0.8236278316784246,0.3605796402243491,-0.07646820499976449,0.0,0.4814851711907994
Lumen,CONVERGENCE,0.7434914582085184,0.7789538477583796,0.2499640641611984,-0.04769390197274831,0.0,0.4817252146478314
Lumen,CONVERGENCE,0.7613139632238571,0.8429935545936617,0.20034368243400794,-0.09674344954374661,0.0,0.4830716286737521
Lumen,EXPLORATION,0.7482319782247163,0.78579224313668,0.14091738239854856,-0.04117471537083527,0.0,0.48234902119469997
Lumen,CONVERGENCE,0.7428232512038759,0.7977067136494366,0.15430409216530114,-0.07153344414688656,0.2817241040138759,0.4799461574804805
Lumen,CONVERGENCE,0.7471363751725758,0.8083685423064714,0.20716725565131813,-0.05053246801438319,0.0,0.4815329350395409
Lumen,CONVERGENCE,0.7420044206078311,0.8681998927377368,0.3693213888153963,-0.12082984063954089,0.0,0.4805480736016326
Lumen,CONVERGENCE,0.7367078375433431,0.8671826391532188,0.15978489656771766,-0.12240155749686321,0.0,0.4720172892804956
Lumen,CONVERGENCE,0.7120821633529902,0.802728118226252,0.2505350179439893,-0.07857158810287376,0.0,0.48100531974394767
Lumen,CONVERGENCE,0.7467145995243556,0.8408301177262424,0.16116639989841963,-0.10981104082037721,0.0,0.48025165623115107
Lumen,CONVERGENCE,0.7934498625145265,0.8258995802566396,0.10337828063893516,-0.04561046085143725,0.0,0.49546955630716505
Lumen,EXPLORATION,0.7442579289409147,0.789582451622408,0.16899725737041785,-0.03979078032024932,0.4601272035151442,0.47987895527311986
Lumen,CONVERGENCE,0.7446158727847088,0.8215575004734429,0.2355283815456198,-0.060489730494210726,0.27998707410818274,0.47992412670715573
Lumen,CONVERGENCE,0.7764210064620388,0.7374649328948717,0.15542741639595278,0.06156922418650114,0.0,0.4950912170892513
Lumen,EXPLORATION,0.736906126681754,0.7484967,0.1719034230890913,-0.05823642300286737,0.0,0.47943082781205143
Lumen,CONVERGENCE,0.7396821752801762,0.7994010404875003,0.18971089271524377,-0.11735789603651527,0.0,0.47794980891047906
Lumen,CONVERGENCE,0.7439512643176235,0.8395936310404232,0.1504246901055857,-0.12221203504204015,0.27683854568465177,0.4780769462721467
Lumen,CONVERGENCE,0.7499839633099789,0.7486645327254032,0.1325451429816228,-0.045564021720433334,0.25993549369669217,0.48230279968243456
Lumen,CONVERGENCE,0.7383189708684733,0.7348809779313069,0.17196222415493384,-0.04374571848007525,0.4530440992772738,0.4805443392191663
Lumen,CONVERGENCE,0.7630185837187087,0.7885857197189001,0.14586089939836913,-0.04201821552292037,0.0,0.4955113964135817
Lumen,EXPLORATION,0.744847406414874,0.8610965464657406,0.16558598502175922,-0.07570803632780318,0.0,0.48149008493426654
Lumen,CONVERGENCE,0.7428830226422899,0.7389228008988156,0.1737958408170011,-0.045267572608068685,0.0,0.48088238
Lumen,CONVERGENCE,0.7497830922870723,0.7972164693988993,0.24921607826758801,-0.04828124804453284,0.0,0.48086205
Lumen,EXPLORATION,0.7442119139188752,0.8612535498181191,0.16923310125880212,-0.12430903740663886,0.0,0.47956799696731894
Lumen,CONVERGENCE,0.7358922897817677,0.7868586287089689,0.30620527716872875,-0.05944071196758656,0.2760160457826377,0.4806626622667928
Lumen,CONVERGENCE,0.7463214176386604,0.8327381794606755,0.16566022890628912,-0.09111608987508887,0.0,0.48162688747506355
Lumen,CONVERGENCE,0.7493860586277253,0.8673107998464513,0.13072943176056356,-0.07601265974671108,0.0,0.4805701674492592
Lumen,EXPLORATION,0.7454154946924187,0.8396007050409834,0.283915867506844,-0.09104869844981583,0.0,0.4814598295295699
Lumen,CONVERGENCE,0.7555538330209205,0.8005729516979821,0.14972602403626872,-0.047771191753398584,0.0,0.4830040771508008
Lumen,CONVERGENCE,0.7737651071591224,0.8046851263365962,0.1297205263437624,-0.054167808390345386,0.0,0.4803980777050964
Lumen,CONVERGENCE,0.7915586967449536,0.7356698249094785,0.17422587983676208,0.0708963242321943,0.0,0.4941931048984948
Lumen,CONVERGENCE,0.7477411585523597,0.7991044092973967,0.1393642482792891,-0.042333046822614795,0.0,0.4805964217660348
Lumen,CONVERGENCE,0.7481747750927085,0.8110789704402606,0.15635942377571835,-0.049522639195636306,0.0,0.4807321219999718
Lumen,EXPLORATION,0.7435810116246048,0.818644986403333,0.24642164572480874,-0.12352799148060449,0.0,0.4804085757255684
Lumen,CONVERGENCE,0.7462614190467,0.790669208117063,0.15828946386909287,-0.043716437197843065,0.28505008505699897,0.4798859659322299
Lumen,CONVERGENCE,0.7455141770300326,0.8190118307104535,0.16212009768458105,-0.11039123891530526,0.0,0.470859938093275
Lumen,CONVERGENCE,0.7452617265933607,0.8705720083169753,0.24230573384314613,-0.09804776188256444,0.0,0.479926839122285
Lumen,CONVERGENCE,0.745890375394231,0.8258957966793801,0.22507632816612283,-0.12134858776778634,0.0,0.48154812264957103
Lumen,CONVERGENCE,0.738196866324075,0.7998408977491414,0.15638125509900938,-0.09079076481920766,0.4198661491111708,0.4443104263854379
Lumen,CONVERGENCE,0.7909358748383888,0.8257182856385401,0.15830976229926214,-0.04199811754322515,0.36655327357734696,0.48043227696289764
Lumen,CONVERGENCE,0.7388555133529552,0.7902237905766354,0.1635689885405313,-0.07184382978413159,0.2,0.47994814869834557
Lumen,EXPLORATION,0.7892364994439582,0.7486551678734905,0.16733021358343161,0.05700910083815954,0.0,0.4816705350301589
Lumen,CONVERGENCE,0.7380996265800064,0.7994830158658185,0.17544054090879038,-0.117891911068294,0.0,0.4784411466926248
Lumen,CONVERGENCE,0.7504069717998788,0.764628180681451,0.1737920799000192,-0.03976090914121558,0.0,0.494184444252074
Lumen,EXPLORATION,0.7410049637751014,0.8154069135347293,0.18130289311846629,-0.0908367914406041,0.0,0.4808361439332668
Lumen,CONVERGENCE,0.7448961897750501,0.8532774238565274,0.1688674450038638,-0.09502839128346142,0.2605224862774025,0.4796049813723622
Lumen,CONVERGENCE,0.7416663805120863,0.8118161418869889,0.2671822372496346,-0.07786902461520658,0.0,0.4809602395444563
Lumen,CONVERGENCE,0.740605517879982,0.7967181850620066,0.25743106872861393,-0.07515774288559378,0.0,0.479863678596648
Lumen,CONVERGENCE,0.7572162954598722,0.8321914062686843,0.13531730884469143,-0.05888021161071665,0.0,0.4814263009437163
Lumen,CONVERGENCE,0.7859226070222533,0.7988005842951335,0.15567368074698335,-0.04195755676104728,0.0,0.493634422452115
Lumen,CONVERGENCE,0.7376498106414066,0.7935225458729446,0.26719584150953923,-0.050040986341031254,0.0,0.4806972095535827
Lumen,DIVERGENCE,0.7419818507884105,0.8450120218587122,0.16810882929530607,-0.08947160336693132,0.0,0.4794746642543311
Lumen,CONVERGENCE,0.7443605405645309,0.8168504749958052,0.178414669997911,-0.07322375777480777,0.0,0.48097448571588525
Lumen,DIVERGENCE,0.7465548953060013,0.7206639384262199,0.1931453822359091,0.06192151357397353,0.0,0.4950453261840796
Lumen,CONVERGENCE,0.7453441346778656,0.7890301502166015,0.2599940972252286,0.014900744594989477,0.0,0.4816593214918871
Lumen,CONVERGENCE,0.7901892912680183,0.786479448541161,0.13899977003545969,-0.04448136210922258,0.1497,0.480662749854259
Lumen,CONVERGENCE,0.7591001931758361,0.8019016904027754,0.2336833561842385,-0.044400225375328645,0.0,0.48155844341965776
Lumen,nominal,0.7378981377660331,0.7359755125216826,0.17065313137124458,-0.04130168682226004,0.1492,0.4797002518864332
Lumen,CONVERGENCE,0.7381347501794429,0.8018986892227639,0.2605699217120642,-0.06194405569461436,0.0,0.4805108174496926
Lumen,CONVERGENCE,0.7449414277023315,0.8158433991139327,0.2494847208738924,-0.05508066078682535,0.0,0.4826626166740884
Lumen,CONVERGENCE,0.7437186147432455,0.8389855117668705,0.17391761028932679,-0.09004095196370895,0.0,0.4800351968181292
Lumen,CONVERGENCE,0.7418845849852623,0.8702710293217953,0.17741857270998798,-0.12588076893393166,0.0,0.4783126945257705
Lumen,CONVERGENCE,0.7141323629025621,0.7856137406445072,0.1694304213088446,-0.0762597890388478,0.0,0.47741967551183845
Lumen,CONVERGENCE,0.7490435001772006,0.7646664245272399,0.1617604538733306,-0.022049661508652476,0.29377741853962547,0.4808284473267354
Lumen,CONVERGENCE,0.745691586407771,0.8597028311338448,0.1681982016134794,-0.09800010264494162,0.0,0.4792929163219037
Lumen,CONVERGENCE,0.7476938689297473,0.8673314564257707,0.15696791009845432,-0.07856962679694089,0.2790457464621264,0.47912705051960625
Lumen,CONVERGENCE,0.7140409572142778,0.787382188953156,0.17758983714660148,-0.07644534096729104,0.0,0.4789937221566215
Lumen,CONVERGENCE,0.7452122619694916,0.8142198480009767,0.15318017661906633,-0.06260219265792617,0.0,0.4806570751066647
Lumen,CONVERGENCE,0.7465077447434989,0.8734419797818261,0.16412621784639642,-0.12549138275570157,0.0,0.4793577603877917
Lumen,CONVERGENCE,0.7494700667491484,0.7988668645064473,0.15121241109213007,-0.04604043534687329,0.2760207300289948,0.48094218604187755
Lumen,CONVERGENCE,0.7467239693939741,0.7869559097101717,0.2734432804389533,-0.04206868415514606,0.0,0.48212113945989726
Lumen,CONVERGENCE,0.7467256018378439,0.7916062562973326,0.16100152389367015,-0.0442913618865446,0.0,0.4808703655357158
Lumen,CONVERGENCE,0.77336331739926,0.7994161163863558,0.2640025667046565,-0.045093778650553445,0.0,0.4829250186143861
Lumen,CONVERGENCE,0.7424955716556485,0.7445573221464792,0.16237841450493923,-0.041207454626100815,0.533463217557417,0.4808082414545396
Lumen,CONVERGENCE,0.7864064368326065,0.8156467453959533,0.17103811773851293,-0.05421980456901392,0.0,0.48208363773332263
Lumen,CONVERGENCE,0.7446620314616376,0.7859242928991101,0.25384464887184177,-0.047371131793746156,0.0,0.48093919298275095
Lumen,CONVERGENCE,0.7369389282909913,0.7856318217124657,0.16495879527361573,-0.04432439305375027,0.408995561824556,0.47969881955158494
Lumen,CONVERGENCE,0.7504884539832909,0.8442624350924095,0.16230217652527273,-0.07555196191317594,0.0,0.4778162332601443
Lumen,CONVERGENCE,0.7474804427072369,0.7182677568042343,0.14959256230053244,0.05560225208601249,0.15,0.4816493475115506
Lumen,CONVERGENCE,0.7458456720160719,0.7987292332658229,0.1765733823116503,-0.054672639659720496,0.0,0.4816867274914069
Lumen,nominal,0.7469670962747185,0.7888659591550826,0.15200351997664924,-0.0397419532002741,0.42264472637206113,0.4784784926439893
Lumen,CONVERGENCE,0.790089223775373,0.7328463992615305,0.13584145672102324,0.06345539456694804,0.0,0.4955131527155178
Lumen,CONVERGENCE,0.7865493935563086,0.7541209446484666,0.13044568724963376,-0.04019354036142046,0.0,0.4940452319642805
Lumen,CONVERGENCE,0.7490401604294111,0.792344,0.1560948349383833,-0.044799791588612754,0.29923367362622316,0.4811365873275475
Lumen,CONVERGENCE,0.7454556119980225,0.775982521529941,0.15650716823210045,-0.04796257271587671,0.0,0.48162583665912095
Lumen,CONVERGENCE,0.7772785744296471,0.7984595188642992,0.15644506614824905,-0.05581473299005536,0.0,0.48142743981302233
Lumen,CONVERGENCE,0.7867873261160936,0.802020610325801,0.15939086975055297,-0.03856934069197682,0.0,0.4830103032532609
Lumen,CONVERGENCE,0.7424268728050724,0.8742912558141331,0.23873741463348214,-0.3829020424225563,0.0,0.4775796620334037
Lumen,EXPLORATION,0.7374179817547029,0.8246010074991599,0.2679710664347664,-0.11572591418103255,0.1497,0.47761336806014765
Lumen,CONVERGENCE,0.7691655453111146,0.7913708045467669,0.16553815338689398,-0.0426364429507794,0.0,0.48234845814842575
Lumen,CONVERGENCE,0.7383792315103337,0.8712268828510754,0.1535805001774886,-0.1255804568114532,0.0,0.47812440273480755
Lumen,EXPLORATION,0.7437972832190526,0.7891715357209879,0.1664235011415028,-0.04113513357682268,0.2525861986298545,0.48051666403959525
Lumen,EXPLORATION,0.7935156398934329,0.8169175768387429,0.16863191548640774,-0.04288361379129615,0.0,0.4814819151576773
Lumen,CONVERGENCE,0.7441268164054633,0.7949529125204761,0.26536042838010354,-0.07168041542720112,0.0,0.4814611906718544
Lumen,CONVERGENCE,0.746033808423364,0.8231467448341689,0.1622603836564778,-0.11763939333859846,0.0,0.47970009829728194
Lumen,CONVERGENCE,0.7937115472447883,0.7491961982167119,0.16445837545645509,0.07155141898733819,0.0,0.49400215753832577
Lumen,EXPLORATION,0.7429989829291861,0.811977696039203,0.18146794604274954,-0.12434207286062339,0.0,0.47929590655990306
Lumen,CONVERGENCE,0.742475194323174,0.7998156854334044,0.26933033249704275,-0.07303083917373263,0.27780686829330564,0.4785232407493321
Lumen,CONVERGENCE,0.7446590380244951,0.7985804324538683,0.2178203263497526,-0.05549119860091526,0.0,0.47968397578733263
Lumen,CONVERGENCE,0.7719731184327053,0.8005250475649386,0.15306700287032965,-0.045536749609355734,0.0,0.48149142969276537
Lumen,CONVERGENCE,0.7837009634685018,0.7949280655367043,0.17295743281019352,0.041875538365147603,0.27018462095696344,0.4803590128877916
Lumen,EXPLORATION,0.7451655501547112,0.8653581065909665,0.15627707095854268,-0.089394491784443,0.0,0.47937145172723383
Lumen,CONVERGENCE,0.7428788458569026,0.8664839660895057,0.19103172858067755,-0.09968116676657031,0.0,0.4815677736569119
Lumen,DIVERGENCE,0.7413545585515009,0.8219384062449065,0.2107405260275011,-0.06950564288490485,0.0,0.48297741376055014
Lumen,CONVERGENCE,0.7484370596592647,0.738383086071447,0.1290814750833841,-0.035079681126011696,0.28976421077142944,0.47960356983403424
Lumen,CONVERGENCE,0.742881879994096,0.8003062601490147,0.16730643465050993,-0.08261250684669717,0.0,0.478677811006058
Lumen,DIVERGENCE,0.7887337376003114,0.7937292844012716,0.15551424417684379,-0.04117173316086881,0.0,0.48126451765139866
Lumen,CONVERGENCE,0.7927008720905682,0.7516515338774892,0.15224051891130658,0.05642948165323879,0.0,0.4816035461275766
Lumen,DIVERGENCE,0.7439193052264307,0.853335614912981,0.17457652786195466,-0.09369682689344137,0.0,0.4808348235171277
Lumen,CONVERGENCE,0.7490132456123494,0.8113288711617423,0.1762982929924729,-0.041520475121406705,0.0,0.4815488268356486
Lumen,CONVERGENCE,0.7451781702193727,0.8383003865326902,0.17929583246152442,-0.07809265275110087,0.0,0.4798636816425399
Lumen,CONVERGENCE,0.7435271670375513,0.8742514909310212,0.16305294599972056,-0.43015718632492933,0.0,0.4779920548030834
Lumen,CONVERGENCE,0.7417529606904085,0.7828175892263677,0.3117772408773746,-0.04507206474257323,0.0,0.4817626250752205
Lumen,CONVERGENCE,0.7385564602605341,0.8712115504377165,0.1749629843489856,-0.12542342157917583,0.0,0.4796763578721072
Lumen,EXPLORATION,0.7451122716888384,0.8266761539742993,0.1685235307710064,-0.1227715046876254,0.0,0.4791054437613278
Lumen,EXPLORATION,0.7381720359044089,0.8241814802494147,0.213429343420693,-0.12321142159149888,0.2795510405825063,0.46888327949058317
Lumen,CONVERGENCE,0.7442951535196017,0.8169184201256594,0.2650888100938152,-0.07096029698791008,0.0,0.48155686
Lumen,CONVERGENCE,0.7436650858369096,0.8660521749686285,0.246704484788135,-0.11929248083335386,0.0,0.4781856387479317
Lumen,CONVERGENCE,0.7403773443655365,0.8033952270388226,0.21013226509301375,-0.07509159237329734,0.15,0.47931724498833306
Lumen,CONVERGENCE,0.7427202225154108,0.785642319137385,0.22793086063773516,-0.054516888512667686,0.0,0.4806000838068738
Lumen,CONVERGENCE,0.7416294821639831,0.7921932944219128,0.3198779242474019,-0.044280096903499766,0.0,0.48297955558300615
Lumen,CONVERGENCE,0.7439860625129495,0.8183159961554111,0.16689140577371694,-0.059320144199957625,0.0,0.48001933464870933
Lumen,DIVERGENCE,0.7447918304889491,0.8005099513016299,0.1660826467577514,-0.07624301038921275,0.0,0.47968094876652884
Lumen,CONVERGENCE,0.7463657622364102,0.8658376699515984,0.16345760162462694,-0.12550453542122678,0.0,0.4774786606385045
Lumen,DIVERGENCE,0.7482699765692398,0.8683319314377552,0.13231520736578803,-0.12565463743351707,0.15,0.45191852266190946
Lumen,CONVERGENCE,0.7414465806594036,0.8003898855468184,0.22307525503657136,-0.09202428749144761,0.3788001918501906,0.4692746083772567
Lumen,EXPLORATION,0.7459434857026255,0.7298907635150738,0.1293538164347839,-0.027217756926427056,0.27739687095382703,0.48171154609207595
Lumen,CONVERGENCE,0.7405163248921802,0.7925422495534398,0.17806063690472024,-0.049250693153704554,0.0,0.4803559766385547
